date,time,product_id,qty
2/7/2013,15:12,29,8
1/21/2013,9:25,54,6
12/4/2014,11:13,41,7
5/16/2013,16:38,10,4
7/27/2013,12:36,50,9
8/9/2014,15:58,48,5
2/23/2015,12:19,43,9
3/28/2014,12:15,48,5
4/3/2013,15:28,40,9
9/8/2016,14:19,29,1
12/21/2014,15:41,13,6
10/19/2014,14:39,31,1
10/21/2014,15:50,23,2
3/9/2013,12:21,7,9
12/27/2014,15:25,46,4
8/21/2015,13:57,36,2
2/19/2013,12:41,5,8
9/24/2016,15:13,51,2
4/9/2014,9:38,45,1
6/2/2015,14:03,7,9
5/29/2016,14:09,5,5
12/3/2013,10:35,54,2
3/12/2014,16:22,26,3
10/18/2015,10:17,54,5
5/25/2014,9:04,28,7
12/7/2015,9:01,29,4
7/30/2015,10:32,14,3
7/6/2015,11:56,46,5
3/16/2014,12:23,7,10
3/17/2015,15:03,15,5
8/17/2015,11:20,52,3
1/28/2017,14:32,27,8
12/26/2014,10:29,52,5
9/29/2014,13:20,29,10
3/24/2015,10:30,56,4
2/1/2013,12:29,55,1
8/16/2014,11:46,12,2
7/6/2016,15:04,32,3
1/6/2017,15:14,44,9
5/19/2015,10:32,33,9
1/30/2017,11:02,5,1
1/5/2016,14:44,8,3
10/28/2013,12:27,43,6
11/3/2014,15:11,39,8
2/22/2015,12:24,39,5
1/13/2013,13:35,22,4
2/22/2014,11:29,10,4
3/5/2013,16:31,34,6
3/13/2015,15:39,30,5
7/19/2014,16:54,35,6
6/10/2013,12:53,6,5
11/16/2014,12:40,30,1
1/16/2017,10:30,28,9
12/6/2013,16:48,57,4
9/4/2014,13:37,47,6
3/23/2016,14:50,27,2
3/9/2014,10:46,25,9
1/21/2015,15:20,1,4
1/7/2013,13:01,10,7
8/22/2014,11:15,15,1
12/24/2013,15:14,2,3
4/19/2014,10:26,15,2
9/6/2014,15:33,43,8
5/11/2016,10:48,10,1
10/25/2013,10:56,27,10
11/19/2013,9:04,57,5
12/26/2016,13:19,24,2
3/24/2015,15:46,18,4
11/17/2013,16:54,46,4
11/15/2015,13:48,36,9
5/16/2013,9:49,42,10
12/13/2015,11:32,50,2
7/30/2015,9:20,44,5
8/17/2013,11:55,34,10
11/10/2014,14:00,31,10
8/27/2016,15:47,34,10
10/12/2013,15:15,21,3
7/26/2013,10:41,40,5
12/25/2015,13:31,55,1
9/16/2013,15:16,43,2
7/22/2014,9:49,16,6
3/7/2016,10:06,22,8
10/22/2015,11:52,55,6
2/6/2015,14:01,20,10
3/17/2016,11:23,45,7
11/4/2013,9:50,13,9
8/11/2013,9:33,2,5
8/11/2015,11:15,24,2
7/24/2016,16:19,19,3
10/12/2016,14:10,29,10
11/1/2014,12:28,43,4
10/10/2015,16:38,18,9
11/6/2016,13:14,26,8
6/12/2015,11:54,1,6
1/3/2014,12:34,56,3
5/14/2016,16:38,15,9
10/7/2016,15:53,49,1
4/9/2014,15:34,7,4
7/13/2014,11:31,21,7
3/22/2013,15:41,24,5
9/14/2016,13:33,9,3
3/13/2016,13:26,11,6
12/3/2016,15:12,30,9
3/12/2015,14:46,24,2
11/26/2015,9:50,11,6
4/20/2014,14:53,41,7
9/26/2013,10:45,24,3
12/1/2014,16:24,28,7
10/26/2016,13:05,28,3
6/6/2015,9:44,54,6
6/21/2013,11:30,7,9
7/9/2016,14:37,7,4
10/2/2016,15:01,2,7
1/10/2017,11:12,8,4
9/23/2015,16:05,2,10
1/6/2013,15:22,3,9
5/29/2014,14:42,50,10
3/5/2014,10:57,20,1
4/11/2014,10:09,15,9
12/4/2014,13:11,52,9
1/9/2017,9:33,44,3
1/20/2015,13:21,16,1
2/9/2014,14:45,27,7
10/30/2013,15:45,27,4
5/8/2014,15:24,41,5
1/19/2013,13:14,55,9
8/3/2013,16:21,6,5
3/29/2016,10:00,48,9
10/13/2015,15:29,44,7
9/18/2015,9:57,23,6
10/2/2014,13:56,51,4
6/7/2015,9:16,40,5
12/22/2013,9:43,47,6
12/6/2014,13:12,48,5
8/12/2013,9:08,41,9
5/27/2016,9:22,26,7
5/2/2013,11:56,29,1
10/5/2013,12:13,20,2
9/26/2013,16:47,19,7
6/22/2013,10:36,12,10
11/10/2016,14:52,20,7
7/16/2015,10:15,33,9
6/9/2013,14:20,56,3
1/5/2015,10:07,49,1
8/16/2013,16:54,12,7
12/13/2015,14:28,28,4
8/24/2013,13:26,51,10
3/23/2015,14:57,6,3
7/30/2015,14:24,9,8
1/24/2014,12:48,44,5
9/13/2015,15:49,35,9
8/18/2016,12:54,36,8
9/22/2013,14:43,51,1
5/21/2014,10:17,45,3
4/12/2015,11:21,28,5
9/17/2014,9:52,6,8
9/4/2013,12:57,40,4
9/30/2013,12:10,14,7
6/11/2013,16:50,34,7
8/5/2016,13:42,14,8
4/11/2013,13:26,4,10
2/4/2013,12:15,6,7
8/12/2015,12:26,29,6
7/18/2013,11:08,1,2
9/2/2015,11:42,2,4
8/21/2014,13:24,10,2
9/30/2013,16:43,46,3
1/12/2017,11:33,35,5
9/5/2015,11:25,47,8
3/11/2013,15:53,25,7
6/23/2014,16:56,43,7
2/23/2013,9:43,52,10
12/30/2014,10:36,2,7
11/29/2015,15:32,26,2
4/12/2014,16:10,48,5
8/30/2016,14:06,48,1
10/3/2016,16:39,37,4
9/30/2014,11:57,11,1
9/18/2016,11:55,55,7
2/22/2016,15:15,8,2
3/30/2014,11:44,51,3
7/30/2014,16:40,11,7
3/12/2014,12:05,54,8
8/22/2015,14:32,52,1
7/28/2016,10:02,35,8
12/30/2013,13:38,16,3
3/20/2016,16:32,13,5
9/28/2015,11:41,57,1
6/5/2014,12:44,33,4
1/27/2013,10:36,4,3
6/2/2013,12:33,45,5
1/9/2013,10:59,24,5
7/27/2014,14:26,29,8
2/26/2014,13:32,19,1
5/7/2014,15:55,41,4
7/27/2016,16:56,29,2
1/25/2017,13:33,9,5
12/11/2016,10:01,9,5
6/28/2014,14:39,15,1
3/7/2014,12:53,6,10
5/7/2015,10:35,23,6
8/29/2015,9:51,30,5
9/4/2016,13:01,55,7
1/27/2015,9:43,45,9
7/19/2014,14:35,8,8
12/27/2013,14:37,50,8
4/9/2014,16:15,42,10
12/17/2013,15:21,42,3
9/29/2013,13:42,26,7
10/7/2014,14:05,39,9
2/8/2013,9:47,29,6
10/19/2016,12:13,30,2
1/17/2015,11:57,42,6
1/10/2014,14:21,22,1
9/28/2014,14:15,38,2
3/9/2014,13:42,36,5
8/10/2013,9:35,3,3
3/1/2016,14:48,55,10
5/20/2015,15:46,50,5
10/6/2015,13:28,50,1
9/17/2014,11:35,12,3
2/19/2014,13:37,46,10
3/26/2013,11:13,36,3
12/29/2015,9:55,47,6
6/15/2013,9:26,1,9
7/21/2015,10:50,38,5
12/3/2014,13:27,56,10
4/17/2015,13:15,10,2
3/26/2016,13:12,19,5
6/8/2014,15:42,41,7
1/20/2016,9:49,44,6
8/4/2013,10:41,19,4
12/26/2013,13:15,3,7
12/13/2014,12:06,34,7
1/14/2016,14:10,13,3
9/20/2016,16:38,22,6
10/11/2016,11:37,34,5
2/12/2014,11:31,22,9
10/8/2015,11:14,12,8
7/24/2015,15:33,14,3
8/5/2014,15:14,37,7
6/30/2015,14:56,40,4
6/19/2013,10:55,41,9
7/15/2013,10:35,17,10
10/10/2014,13:25,47,10
10/2/2013,12:53,46,9
3/11/2015,11:54,15,7
3/30/2014,15:13,23,9
10/15/2015,14:53,48,1
8/24/2013,9:48,23,7
8/22/2015,16:02,12,5
4/4/2013,10:43,45,2
1/16/2014,10:19,19,1
5/30/2013,14:21,7,8
7/19/2016,16:18,54,10
12/1/2015,16:25,42,9
12/25/2013,10:13,48,8
10/21/2014,12:03,21,5
3/19/2013,11:12,2,3
4/1/2015,11:40,34,2
4/19/2015,13:57,41,10
3/31/2015,13:35,43,1
6/19/2016,9:23,7,9
4/20/2015,14:35,25,1
2/11/2016,12:48,5,6
3/2/2014,10:52,2,3
11/14/2014,9:23,19,7
11/10/2014,13:27,57,6
6/7/2016,16:00,19,1
9/26/2014,14:15,7,2
4/21/2013,9:33,9,4
7/23/2013,9:44,39,2
6/9/2013,10:10,50,9
5/11/2015,13:24,41,2
12/2/2015,16:22,37,10
7/3/2013,9:07,34,6
2/14/2014,12:22,40,4
6/29/2013,10:19,7,10
4/17/2016,16:43,32,10
3/15/2015,13:23,48,1
7/24/2015,15:25,20,4
9/17/2015,12:17,53,1
3/17/2014,12:10,28,10
6/30/2014,16:12,31,3
5/28/2015,15:53,54,7
10/9/2016,14:48,27,5
12/17/2013,12:55,18,1
10/14/2013,16:22,4,7
7/8/2014,12:42,39,4
8/19/2015,9:18,36,1
2/4/2016,16:47,3,8
1/16/2014,11:04,20,3
8/2/2016,14:22,51,3
12/22/2016,10:06,46,1
3/28/2015,15:04,43,4
5/30/2016,13:50,11,9
12/10/2016,16:55,55,5
8/16/2014,12:44,32,4
9/24/2015,10:23,35,2
5/14/2013,9:59,5,8
8/9/2013,10:12,41,5
7/31/2016,9:44,52,1
6/29/2014,12:35,6,8
10/28/2016,11:28,31,3
10/20/2016,13:21,43,3
10/27/2016,14:13,4,7
6/22/2015,14:05,21,8
8/10/2013,10:34,7,4
1/28/2013,16:46,18,9
11/7/2014,10:18,52,7
10/21/2016,10:16,32,9
9/20/2014,10:17,11,10
6/17/2016,13:35,7,3
12/27/2014,11:41,17,4
6/25/2016,9:29,44,10
10/18/2014,12:48,9,10
3/7/2014,15:24,52,2
7/23/2014,16:36,28,5
8/5/2015,16:24,2,2
4/18/2014,13:54,31,9
11/30/2013,16:25,4,10
3/5/2016,13:32,15,4
7/24/2015,13:44,2,3
7/17/2016,11:52,10,7
5/26/2016,11:17,45,8
3/7/2013,14:10,6,5
9/7/2016,12:38,21,9
8/1/2014,10:09,43,8
7/11/2014,11:05,50,7
10/10/2016,13:58,9,7
2/20/2016,12:12,45,6
4/6/2013,11:08,19,10
4/13/2015,16:27,54,7
7/4/2013,9:25,12,2
6/3/2015,15:14,17,8
3/20/2013,16:15,31,8
6/8/2015,10:28,56,5
4/28/2015,15:56,2,9
11/22/2016,11:42,43,3
8/18/2015,10:31,29,8
9/11/2015,14:14,31,8
7/5/2013,10:16,34,1
1/12/2014,11:26,32,9
6/14/2016,16:47,51,4
12/9/2016,10:25,31,4
6/26/2016,14:28,14,3
11/2/2014,9:14,2,10
1/7/2016,12:18,53,1
11/20/2016,14:06,9,10
12/24/2014,12:11,26,1
9/14/2016,14:03,3,7
3/9/2014,16:52,48,7
12/5/2016,10:04,32,7
9/3/2015,15:01,50,5
10/19/2014,12:10,13,1
7/4/2014,12:21,35,4
6/6/2014,16:54,56,10
5/26/2016,9:04,10,3
5/15/2016,11:35,25,9
12/27/2014,16:37,52,5
8/14/2014,11:49,21,4
4/12/2016,11:53,48,4
2/19/2013,14:30,28,4
12/27/2013,9:55,42,1
7/30/2014,15:38,19,7
4/1/2014,12:53,38,2
1/23/2017,15:36,47,10
7/22/2015,12:45,12,8
1/20/2014,12:29,20,3
2/20/2014,15:26,16,6
12/29/2016,14:22,13,6
1/12/2015,16:42,44,6
10/10/2014,15:53,46,4
1/8/2013,9:42,41,7
9/2/2013,10:48,29,7
1/30/2016,12:48,12,2
6/9/2014,10:18,47,2
6/21/2016,11:54,31,4
10/6/2016,9:46,21,8
12/2/2015,14:53,48,7
4/27/2015,13:44,32,2
9/15/2015,12:31,13,9
5/1/2016,15:37,34,6
10/30/2016,15:43,3,10
5/11/2014,12:42,21,6
3/13/2014,13:53,20,6
9/19/2016,10:05,47,2
12/13/2013,10:45,6,6
5/11/2015,11:42,20,4
6/21/2015,13:52,51,9
6/24/2016,15:27,1,3
3/11/2014,14:06,9,10
9/29/2016,15:21,24,10
8/17/2013,10:49,8,8
8/5/2014,12:21,10,7
11/16/2013,16:12,14,9
4/26/2013,16:49,5,10
10/1/2015,15:11,18,6
1/3/2016,16:41,15,9
9/7/2016,15:44,20,6
11/22/2014,15:16,27,7
3/10/2014,12:29,4,5
1/3/2016,16:14,53,9
7/21/2016,12:04,2,10
1/13/2015,11:58,52,3
8/17/2013,16:17,37,4
7/30/2015,13:47,30,10
12/14/2015,13:30,30,4
1/17/2015,13:46,52,2
12/21/2014,14:58,23,1
1/10/2017,15:01,50,4
2/5/2014,16:10,1,10
4/23/2016,11:12,51,3
10/30/2015,13:42,39,3
11/22/2015,11:35,38,8
10/30/2016,13:50,15,3
9/16/2016,15:30,47,2
8/3/2014,15:21,48,8
1/25/2013,13:34,23,4
5/18/2013,15:33,32,7
5/9/2015,15:06,55,4
12/30/2013,10:02,46,8
5/30/2016,12:04,16,9
6/3/2016,14:48,47,3
7/16/2015,10:35,31,10
5/30/2015,15:42,57,3
2/23/2016,10:13,6,7
12/7/2015,16:43,43,2
1/18/2016,16:08,16,6
8/31/2013,10:09,44,4
11/18/2014,14:05,4,9
12/13/2015,14:27,17,1
4/28/2016,11:10,53,2
7/20/2015,11:06,10,1
7/10/2014,14:15,54,6
8/13/2015,10:32,51,3
6/21/2014,15:55,39,10
5/16/2014,9:14,55,4
7/3/2016,16:47,28,6
6/12/2015,15:10,48,4
7/8/2014,11:15,34,7
1/6/2016,15:44,14,6
1/28/2015,9:18,35,7
7/20/2013,15:42,11,10
1/2/2016,16:43,41,7
7/30/2014,15:41,15,7
8/20/2013,16:16,16,5
10/16/2016,10:07,35,1
7/22/2016,9:21,16,7
9/9/2015,15:49,36,8
4/8/2014,13:53,54,1
3/15/2013,10:08,28,10
1/16/2015,13:55,39,8
11/11/2013,13:02,49,7
8/29/2014,16:24,33,2
12/21/2015,11:01,25,6
4/27/2015,10:32,46,3
9/2/2013,14:17,13,6
7/8/2014,13:29,39,8
3/4/2014,11:26,51,7
11/16/2015,13:49,51,2
6/27/2015,15:28,1,2
7/24/2014,16:55,3,5
6/8/2014,11:22,37,1
6/9/2013,15:29,3,7
7/17/2013,15:33,14,5
9/21/2013,11:22,13,2
4/6/2013,9:47,38,9
6/13/2013,9:33,57,9
8/17/2014,12:42,24,5
6/30/2016,16:04,9,7
12/17/2014,11:03,51,5
5/18/2016,14:00,14,6
8/28/2016,9:17,53,4
10/1/2014,14:48,54,7
1/30/2013,11:28,11,2
8/3/2013,14:57,31,4
2/12/2014,15:23,34,1
3/8/2013,16:47,49,9
8/25/2016,15:17,49,5
10/1/2014,11:07,24,3
12/2/2016,13:41,27,10
11/26/2016,12:47,49,10
8/4/2015,15:54,15,7
5/13/2015,13:49,53,8
9/8/2013,10:56,22,2
2/11/2013,11:23,57,10
1/16/2014,15:10,14,4
4/16/2014,11:32,55,7
1/8/2015,9:38,15,6
9/13/2013,15:04,10,6
1/10/2013,12:58,17,3
1/10/2016,12:34,7,6
11/3/2013,16:07,26,7
7/22/2014,12:42,5,2
4/17/2015,12:28,15,7
9/16/2014,15:45,12,9
3/27/2014,10:01,41,6
1/10/2013,11:03,31,6
11/24/2013,15:13,39,1
4/18/2016,15:29,51,10
8/13/2013,12:51,34,6
5/12/2015,15:26,20,1
9/9/2013,11:14,54,8
4/3/2014,10:02,22,4
10/13/2014,9:35,8,1
3/16/2016,15:24,50,9
5/10/2016,16:00,16,4
12/18/2013,15:53,29,5
12/10/2014,14:45,35,6
9/1/2014,14:45,41,5
7/9/2016,14:18,8,8
10/20/2016,14:03,36,2
10/14/2016,15:04,54,3
1/11/2015,16:54,39,3
3/9/2016,15:17,12,10
10/12/2014,15:21,29,10
10/14/2013,16:50,1,9
4/18/2016,9:11,46,3
10/11/2014,13:49,9,10
12/6/2013,11:18,39,4
11/16/2015,14:25,31,2
1/23/2015,16:48,51,10
11/3/2014,15:47,15,6
2/19/2013,13:04,52,9
1/7/2016,16:02,33,4
6/7/2015,15:46,49,3
10/20/2015,15:42,54,10
10/15/2013,16:15,38,6
8/31/2015,16:30,28,9
3/21/2014,9:12,43,10
12/6/2016,9:08,25,9
7/16/2015,10:43,57,3
8/28/2016,11:58,53,9
4/5/2013,9:31,36,6
7/19/2013,11:25,44,10
4/28/2015,15:32,23,4
6/12/2013,16:24,11,1
9/9/2013,15:34,29,2
10/3/2016,15:01,9,7
3/7/2013,16:32,57,6
10/2/2013,13:20,40,8
4/21/2016,12:05,1,3
8/31/2013,16:53,47,10
11/15/2013,16:50,9,10
11/4/2015,10:50,13,1
12/10/2016,13:10,7,5
1/5/2017,10:18,18,8
7/31/2015,13:27,3,3
4/19/2015,13:56,2,5
2/5/2014,12:11,15,4
1/2/2014,12:11,47,9
10/30/2014,9:31,47,2
12/16/2014,13:09,52,4
11/6/2014,11:38,25,9
5/20/2015,10:30,34,2
3/17/2016,14:17,53,1
3/31/2015,10:15,54,7
5/21/2013,16:21,44,5
8/11/2014,16:13,51,2
2/13/2014,12:50,18,6
10/19/2016,16:14,57,3
8/21/2016,12:19,47,9
8/28/2014,15:00,50,1
11/19/2015,16:40,35,6
6/4/2014,14:15,24,8
1/12/2015,16:06,3,2
1/5/2016,9:32,36,10
11/21/2013,11:47,19,4
1/11/2014,10:09,54,9
10/28/2015,14:53,40,7
1/26/2013,16:27,1,6
9/29/2015,12:51,16,1
2/1/2014,15:59,16,4
1/10/2016,16:21,51,8
11/10/2014,10:38,5,7
8/21/2015,15:42,54,9
5/2/2016,9:08,37,7
1/25/2017,11:21,12,10
1/26/2016,9:04,8,3
2/1/2013,15:11,34,5
7/27/2013,9:06,18,10
11/10/2015,9:04,34,9
10/24/2015,13:03,34,10
3/3/2013,14:12,41,5
9/25/2013,13:53,19,10
1/20/2015,14:51,20,3
4/9/2016,11:25,20,2
11/26/2014,11:51,17,10
11/11/2016,12:41,38,4
1/13/2016,9:59,57,6
7/10/2014,10:51,6,9
2/25/2015,14:24,54,5
3/16/2013,12:11,53,2
8/23/2013,11:55,57,6
4/9/2014,13:37,53,3
9/15/2013,14:54,17,9
12/30/2013,14:58,29,10
2/11/2013,10:49,51,9
1/1/2015,11:04,17,9
11/22/2014,13:00,36,2
7/10/2016,14:40,38,1
9/17/2016,15:25,54,5
9/28/2013,15:21,10,8
3/14/2015,15:27,48,10
5/27/2015,11:27,55,7
2/7/2015,9:48,56,10
11/11/2013,10:08,1,2
9/12/2013,11:35,32,7
5/10/2016,11:30,45,9
4/2/2016,13:47,2,6
10/28/2013,9:18,43,4
8/20/2015,16:52,9,7
10/4/2014,13:37,51,8
8/1/2013,14:35,18,1
2/5/2015,14:20,33,2
6/6/2015,12:11,18,4
3/8/2016,12:44,54,4
6/17/2014,14:36,32,6
5/2/2014,13:17,32,7
2/16/2013,9:17,29,10
6/18/2015,11:49,51,10
9/14/2016,12:20,40,5
5/3/2013,15:26,31,5
8/29/2016,12:41,44,2
2/18/2013,12:22,46,1
2/3/2016,10:10,43,8
11/14/2015,12:03,7,6
2/25/2014,16:06,9,9
2/13/2016,13:58,52,9
1/30/2014,9:02,37,7
12/23/2015,13:11,39,8
10/16/2015,12:30,29,3
3/16/2015,15:07,30,4
7/2/2014,10:39,5,1
9/3/2014,12:53,47,7
7/22/2013,15:54,5,8
6/24/2013,14:13,20,1
2/2/2014,14:28,2,4
6/1/2016,10:18,1,8
9/7/2015,12:03,37,1
2/21/2015,13:06,10,8
7/24/2013,11:36,48,7
4/19/2015,12:41,30,9
2/2/2013,14:38,1,10
6/11/2016,14:27,49,3
3/30/2016,11:33,18,6
4/10/2016,15:51,50,7
5/19/2013,10:48,19,6
4/2/2015,15:40,21,1
4/1/2014,13:10,19,2
1/5/2016,14:11,38,6
8/4/2014,10:19,36,3
8/15/2014,12:28,32,1
2/3/2016,16:29,28,2
11/24/2015,13:18,10,10
10/18/2016,13:35,50,9
11/8/2013,15:06,6,5
4/11/2015,11:23,10,10
1/19/2016,16:13,46,10
4/5/2016,13:03,54,2
11/14/2014,13:27,26,1
4/2/2016,16:22,33,2
4/15/2015,15:48,28,4
5/8/2015,12:39,46,4
3/14/2014,9:29,39,9
10/2/2013,11:34,19,2
12/1/2013,9:23,15,7
6/5/2016,11:22,24,8
4/19/2014,14:05,40,4
1/2/2015,11:20,49,2
7/1/2015,15:52,16,2
12/19/2016,15:10,5,5
4/11/2013,16:14,56,2
11/2/2016,16:38,1,6
4/16/2016,16:06,20,10
8/1/2014,16:52,25,9
8/2/2016,14:40,13,9
8/8/2013,12:35,33,10
7/16/2015,16:43,10,2
5/20/2013,14:04,2,5
11/8/2014,9:13,3,1
6/11/2016,15:58,15,10
3/2/2013,16:01,50,7
7/20/2015,15:55,19,1
10/29/2013,14:33,23,3
3/22/2013,12:15,29,10
9/10/2015,11:45,13,10
3/27/2013,16:39,20,6
1/27/2015,16:58,54,10
8/24/2013,10:49,17,9
1/8/2016,10:44,42,6
8/18/2013,9:49,29,7
8/5/2015,16:01,24,7
11/23/2013,12:31,26,10
2/28/2016,15:31,30,5
10/17/2015,12:08,54,1
7/13/2013,14:03,8,3
3/31/2015,16:30,14,2
5/10/2014,10:23,35,8
6/22/2015,11:04,53,1
2/28/2013,12:42,8,4
1/27/2014,9:39,28,1
7/20/2015,12:35,19,9
4/9/2015,15:39,15,7
5/27/2015,12:51,40,10
12/24/2015,12:00,5,1
9/14/2016,16:53,8,10
5/25/2014,9:11,25,6
2/11/2016,16:09,49,6
5/1/2013,9:03,20,8
3/14/2015,16:07,44,5
1/2/2013,9:30,38,4
11/21/2014,15:19,55,9
12/10/2016,15:34,34,1
4/6/2016,14:20,11,2
2/16/2016,12:15,42,3
6/26/2016,16:33,3,6
3/29/2014,10:46,53,3
4/15/2013,16:56,28,1
5/2/2014,16:04,23,10
11/10/2014,10:55,20,9
5/16/2015,14:11,51,5
3/6/2016,10:08,19,1
9/6/2015,16:25,39,2
5/26/2016,13:14,12,1
1/4/2014,16:51,29,4
11/29/2016,16:12,23,1
12/1/2016,11:53,10,4
3/29/2014,11:04,38,10
3/1/2014,11:42,37,2
11/25/2014,15:22,15,3
7/7/2016,11:44,16,8
11/6/2015,11:02,50,6
10/22/2014,15:51,38,4
5/27/2013,11:18,45,5
10/4/2015,16:30,40,2
4/18/2016,15:47,47,1
10/5/2013,16:29,56,9
3/1/2016,13:42,35,1
10/28/2013,14:48,3,7
8/4/2013,12:03,39,10
11/22/2013,11:43,38,2
2/7/2016,15:06,9,5
5/2/2014,13:03,57,2
5/16/2016,14:06,17,1
2/21/2013,16:36,28,2
9/10/2015,16:38,32,9
12/16/2016,11:20,18,8
2/21/2015,14:55,27,4
5/15/2016,10:13,43,1
6/11/2013,9:45,45,8
5/19/2013,16:08,57,1
3/25/2013,11:21,32,4
4/9/2016,13:38,1,9
2/26/2014,12:58,53,10
11/16/2013,16:00,57,6
1/5/2014,11:26,34,10
6/4/2015,15:42,16,7
8/20/2013,12:16,1,3
5/7/2016,10:20,14,2
11/13/2016,12:06,11,4
2/17/2015,13:30,12,1
6/16/2014,11:41,23,7
7/3/2015,10:20,45,10
1/15/2016,9:26,18,10
1/29/2015,12:11,28,8
7/13/2014,10:13,46,5
5/14/2015,12:02,15,10
3/22/2015,13:00,36,2
12/9/2014,15:18,35,10
5/18/2015,10:00,18,2
6/11/2013,14:16,10,8
8/7/2013,15:03,24,6
8/2/2013,9:04,1,5
2/9/2015,14:56,23,4
3/24/2014,12:12,56,1
3/22/2016,10:55,30,4
8/5/2014,13:05,27,1
2/5/2014,11:02,36,6
1/27/2016,9:50,48,5
9/19/2016,13:56,17,3
11/19/2016,9:19,54,5
5/9/2016,11:53,27,10
1/13/2013,9:57,14,7
4/21/2013,13:30,31,9
6/16/2015,14:14,39,9
1/28/2013,12:16,15,7
10/2/2014,15:38,3,7
5/10/2013,15:38,28,10
10/5/2013,13:58,13,3
6/18/2014,11:10,23,3
8/19/2015,11:08,19,4
11/28/2014,16:45,44,5
6/21/2015,13:21,25,7
2/16/2014,14:49,44,9
3/7/2015,16:17,6,6
8/2/2015,12:45,44,10
8/3/2013,16:28,52,8
10/16/2013,13:39,7,4
8/25/2016,10:44,16,1
3/20/2013,10:19,21,1
12/30/2013,9:29,52,7
12/28/2015,12:36,49,4
1/7/2017,16:02,16,7
7/23/2014,10:49,18,9
10/29/2016,13:31,53,6
3/1/2013,13:44,45,7
12/23/2016,11:49,33,9
11/15/2015,16:57,13,5
2/19/2013,9:02,22,6
12/23/2015,10:57,7,5
12/11/2013,16:16,3,2
6/7/2015,13:12,52,5
4/11/2016,13:00,56,2
8/13/2014,12:40,48,2
6/6/2015,15:41,26,3
12/28/2014,10:33,37,6
4/5/2013,9:30,9,10
7/28/2015,14:57,26,3
6/13/2014,14:50,17,9
7/27/2013,10:04,25,1
8/24/2016,10:00,49,5
2/2/2015,12:23,32,7
9/6/2013,14:33,53,8
2/28/2013,15:35,26,7
11/22/2014,10:05,25,6
6/20/2013,12:44,56,6
1/18/2013,12:55,14,5
7/22/2015,10:43,26,6
2/22/2014,9:01,14,9
11/18/2014,11:08,51,2
2/1/2016,16:49,57,2
6/5/2014,16:11,11,7
12/4/2014,14:21,56,3
3/11/2014,12:42,30,1
10/22/2014,12:01,24,9
6/15/2014,10:35,20,9
10/12/2015,10:02,42,2
3/17/2013,12:51,24,2
1/23/2016,13:35,27,5
9/9/2016,12:47,34,7
9/2/2016,14:27,18,2
10/18/2015,13:59,16,7
1/7/2014,9:30,39,6
5/25/2014,12:18,11,9
12/28/2015,16:02,32,10
5/11/2014,12:03,19,3
12/2/2015,9:28,33,5
3/15/2013,11:46,17,3
6/19/2015,11:42,31,4
11/5/2016,13:58,35,3
5/20/2014,14:32,4,3
10/13/2014,16:12,10,3
7/13/2016,13:03,16,3
5/22/2013,11:59,13,7
12/19/2014,13:47,19,4
5/10/2014,14:12,52,10
9/28/2014,14:33,23,1
9/30/2014,15:34,18,2
4/27/2014,14:45,31,3
5/12/2013,12:08,57,3
5/24/2016,15:07,16,3
1/20/2017,14:05,29,6
8/28/2013,16:48,14,6
10/22/2015,16:15,57,7
8/5/2013,11:00,15,2
11/2/2013,11:26,44,5
3/17/2014,12:26,30,10
11/2/2013,12:45,37,10
4/10/2014,15:13,47,2
8/10/2014,12:34,18,5
9/28/2013,10:38,40,3
8/16/2015,9:02,20,7
8/6/2013,9:08,23,5
10/25/2014,9:25,13,10
2/5/2013,11:03,18,6
12/9/2013,16:19,34,4
10/2/2015,16:54,53,10
11/13/2014,13:06,33,7
1/21/2015,13:13,32,7
12/4/2015,11:15,57,3
2/23/2016,14:49,49,10
3/31/2014,15:18,52,8
5/22/2016,12:07,8,1
5/7/2013,12:39,5,7
1/25/2016,13:35,19,1
1/13/2017,9:41,41,5
3/9/2016,15:20,47,6
8/20/2013,10:13,35,4
12/10/2015,16:32,11,4
7/4/2013,14:50,30,9
1/10/2013,13:07,15,8
10/15/2013,11:16,43,9
3/16/2013,9:51,48,4
4/6/2015,14:50,2,8
4/11/2015,14:31,46,3
3/17/2013,11:37,32,7
4/28/2016,14:42,51,7
12/9/2015,9:05,8,6
6/11/2016,13:45,4,10
2/2/2015,15:17,36,2
4/29/2016,10:45,14,10
8/6/2014,11:12,51,10
9/5/2014,15:15,20,6
12/25/2013,10:34,35,10
4/29/2015,10:38,27,6
10/11/2015,16:13,24,8
8/4/2013,11:27,30,9
6/11/2015,11:13,37,3
7/22/2014,12:34,57,8
11/29/2015,16:16,29,8
5/24/2016,13:02,28,6
4/28/2013,14:00,5,4
9/30/2015,12:07,36,1
8/28/2013,14:45,20,3
12/31/2015,10:43,3,10
12/28/2014,11:31,25,3
7/29/2014,11:27,28,1
4/6/2013,13:12,12,7
4/28/2016,11:37,11,1
9/4/2013,12:13,55,2
9/7/2015,12:25,55,10
7/28/2015,12:32,30,1
1/7/2015,16:50,39,4
6/11/2014,11:25,23,2
6/13/2015,16:49,50,10
4/27/2013,16:07,20,2
5/16/2014,14:48,50,2
8/2/2016,15:31,20,2
8/18/2013,10:47,55,9
8/15/2016,16:26,49,4
